Nome,Telefone,Data de Ida ao Estabelecimento
Diego Cassiano,(99) 90847-8540,2024-09-12
Diego Cassiano,(99) 90847-8540,2024-09-27
Diego Cassiano,(99) 90847-8540,2024-10-12
Diego Cassiano,(99) 90847-8540,2024-10-27
Diego Cassiano,(99) 90847-8540,2024-11-11
Diego Cassiano,(99) 90847-8540,2024-11-26
Diego Cassiano,(99) 90847-8540,2024-12-11
Diego Cassiano,(99) 90847-8540,2024-12-26
Diego Martins,(12) 96880-1006,2024-01-26
Diego Martins,(12) 96880-1006,2024-02-10
Diego Martins,(12) 96880-1006,2024-02-25
Diego Martins,(12) 96880-1006,2024-03-11
Diego Martins,(12) 96880-1006,2024-03-26
Diego Martins,(12) 96880-1006,2024-04-10
Diego Martins,(12) 96880-1006,2024-04-25
Diego Martins,(12) 96880-1006,2024-05-10
Diego Martins,(12) 96880-1006,2024-05-25
Diego Martins,(12) 96880-1006,2024-06-09
Diego Martins,(12) 96880-1006,2024-06-24
Diego Martins,(12) 96880-1006,2024-07-09
Diego Martins,(12) 96880-1006,2024-07-24
Diego Martins,(12) 96880-1006,2024-08-08
Diego Martins,(12) 96880-1006,2024-08-23
Diego Martins,(12) 96880-1006,2024-09-07
Diego Martins,(12) 96880-1006,2024-09-22
Diego Martins,(12) 96880-1006,2024-10-07
Diego Martins,(12) 96880-1006,2024-10-22
Diego Martins,(12) 96880-1006,2024-11-06
Diego Martins,(12) 96880-1006,2024-11-21
Diego Martins,(12) 96880-1006,2024-12-06
Diego Martins,(12) 96880-1006,2024-12-21
Diogo Cirino,(34) 93288-6193,2024-01-10
Diogo Cirino,(34) 93288-6193,2024-01-17
Diogo Cirino,(34) 93288-6193,2024-01-24
Diogo Cirino,(34) 93288-6193,2024-01-31
Diogo Cirino,(34) 93288-6193,2024-02-07
Diogo Cirino,(34) 93288-6193,2024-02-14
Diogo Cirino,(34) 93288-6193,2024-02-21
Diogo Cirino,(34) 93288-6193,2024-02-28
Diogo Cirino,(34) 93288-6193,2024-03-06
Diogo Cirino,(34) 93288-6193,2024-03-13
Diogo Cirino,(34) 93288-6193,2024-03-20
Diogo Cirino,(34) 93288-6193,2024-03-27
Diogo Cirino,(34) 93288-6193,2024-04-03
Diogo Cirino,(34) 93288-6193,2024-04-10
Diogo Cirino,(34) 93288-6193,2024-04-17
Diogo Cirino,(34) 93288-6193,2024-04-24
Diogo Cirino,(34) 93288-6193,2024-05-01
Diogo Cirino,(34) 93288-6193,2024-05-08
Diogo Cirino,(34) 93288-6193,2024-05-15
Diogo Cirino,(34) 93288-6193,2024-05-22
Diogo Cirino,(34) 93288-6193,2024-05-29
Diogo Cirino,(34) 93288-6193,2024-06-05
Diogo Cirino,(34) 93288-6193,2024-06-12
Diogo Cirino,(34) 93288-6193,2024-06-19
Diogo Cirino,(34) 93288-6193,2024-06-26
Diogo Cirino,(34) 93288-6193,2024-07-03
Diogo Cirino,(34) 93288-6193,2024-07-10
Diogo Cirino,(34) 93288-6193,2024-07-17
Diogo Cirino,(34) 93288-6193,2024-07-24
Diogo Cirino,(34) 93288-6193,2024-07-31
Diogo Cirino,(34) 93288-6193,2024-08-07
Diogo Cirino,(34) 93288-6193,2024-08-14
Diogo Cirino,(34) 93288-6193,2024-08-21
Diogo Cirino,(34) 93288-6193,2024-08-28
Diogo Cirino,(34) 93288-6193,2024-09-04
Diogo Cirino,(34) 93288-6193,2024-09-11
Diogo Cirino,(34) 93288-6193,2024-09-18
Diogo Cirino,(34) 93288-6193,2024-09-25
Diogo Cirino,(34) 93288-6193,2024-10-02
Diogo Cirino,(34) 93288-6193,2024-10-09
Diogo Cirino,(34) 93288-6193,2024-10-16
Diogo Cirino,(34) 93288-6193,2024-10-23
Diogo Cirino,(34) 93288-6193,2024-10-30
Diogo Cirino,(34) 93288-6193,2024-11-06
Diogo Cirino,(34) 93288-6193,2024-11-13
Diogo Cirino,(34) 93288-6193,2024-11-20
Diogo Cirino,(34) 93288-6193,2024-11-27
Diogo Cirino,(34) 93288-6193,2024-12-04
Diogo Cirino,(34) 93288-6193,2024-12-11
Diogo Cirino,(34) 93288-6193,2024-12-18
Diogo Cirino,(34) 93288-6193,2024-12-25
Diogo Sales,(60) 90711-0556,2024-01-31
Diogo Sales,(60) 90711-0556,2024-03-01
Diogo Sales,(60) 90711-0556,2024-03-31
Diogo Sales,(60) 90711-0556,2024-04-30
Diogo Sales,(60) 90711-0556,2024-05-30
Diogo Sales,(60) 90711-0556,2024-06-29
Diogo Sales,(60) 90711-0556,2024-07-29
Diogo Sales,(60) 90711-0556,2024-08-28
Diogo Sales,(60) 90711-0556,2024-09-27
Diogo Sales,(60) 90711-0556,2024-10-27
Diogo Sales,(60) 90711-0556,2024-11-26
Diogo Sales,(60) 90711-0556,2024-12-26
Dom Almeida,(52) 94432-2793,2024-01-04
Dom Almeida,(52) 94432-2793,2024-01-11
Dom Almeida,(52) 94432-2793,2024-01-18
Dom Almeida,(52) 94432-2793,2024-01-25
Dom Almeida,(52) 94432-2793,2024-02-01
Dom Almeida,(52) 94432-2793,2024-02-08
Dom Almeida,(52) 94432-2793,2024-02-15
Dom Almeida,(52) 94432-2793,2024-02-22
Dom Almeida,(52) 94432-2793,2024-02-29
Dom Almeida,(52) 94432-2793,2024-03-07
Dom Almeida,(52) 94432-2793,2024-03-14
Dom Almeida,(52) 94432-2793,2024-03-21
Dom Almeida,(52) 94432-2793,2024-03-28
Dom Almeida,(52) 94432-2793,2024-04-04
Dom Almeida,(52) 94432-2793,2024-04-11
Dom Almeida,(52) 94432-2793,2024-04-18
Dom Almeida,(52) 94432-2793,2024-04-25
Dom Almeida,(52) 94432-2793,2024-05-02
Dom Almeida,(52) 94432-2793,2024-05-09
Dom Almeida,(52) 94432-2793,2024-05-16
Dom Almeida,(52) 94432-2793,2024-05-23
Dom Almeida,(52) 94432-2793,2024-05-30
Dom Almeida,(52) 94432-2793,2024-06-06
Dom Almeida,(52) 94432-2793,2024-06-13
Dom Almeida,(52) 94432-2793,2024-06-20
Dom Almeida,(52) 94432-2793,2024-06-27
Dom Almeida,(52) 94432-2793,2024-07-04
Dom Almeida,(52) 94432-2793,2024-07-11
Dom Almeida,(52) 94432-2793,2024-07-18
Dom Almeida,(52) 94432-2793,2024-07-25
Dom Almeida,(52) 94432-2793,2024-08-01
Dom Almeida,(52) 94432-2793,2024-08-08
Dom Almeida,(52) 94432-2793,2024-08-15
Dom Almeida,(52) 94432-2793,2024-08-22
Dom Almeida,(52) 94432-2793,2024-08-29
Dom Almeida,(52) 94432-2793,2024-09-05
Dom Almeida,(52) 94432-2793,2024-09-12
Dom Almeida,(52) 94432-2793,2024-09-19
Dom Almeida,(52) 94432-2793,2024-09-26
Dom Almeida,(52) 94432-2793,2024-10-03
Dom Almeida,(52) 94432-2793,2024-10-10
Dom Almeida,(52) 94432-2793,2024-10-17
Dom Almeida,(52) 94432-2793,2024-10-24
Dom Almeida,(52) 94432-2793,2024-10-31
Dom Almeida,(52) 94432-2793,2024-11-07
Dom Almeida,(52) 94432-2793,2024-11-14
Dom Almeida,(52) 94432-2793,2024-11-21
Dom Almeida,(52) 94432-2793,2024-11-28
Dom Almeida,(52) 94432-2793,2024-12-05
Dom Almeida,(52) 94432-2793,2024-12-12
Dom Almeida,(52) 94432-2793,2024-12-19
Dom Almeida,(52) 94432-2793,2024-12-26
Dr. Bernardo das Neves,(97) 98758-2012,2024-01-31
Dr. Bernardo das Neves,(97) 98758-2012,2024-02-07
Dr. Bernardo das Neves,(97) 98758-2012,2024-02-14
Dr. Bernardo das Neves,(97) 98758-2012,2024-02-21
Dr. Bernardo das Neves,(97) 98758-2012,2024-02-28
Dr. Bernardo das Neves,(97) 98758-2012,2024-03-06
Dr. Bernardo das Neves,(97) 98758-2012,2024-03-13
Dr. Bernardo das Neves,(97) 98758-2012,2024-03-20
Dr. Bernardo das Neves,(97) 98758-2012,2024-03-27
Dr. Bernardo das Neves,(97) 98758-2012,2024-04-03
Dr. Bernardo das Neves,(97) 98758-2012,2024-04-10
Dr. Bernardo das Neves,(97) 98758-2012,2024-04-17
Dr. Bernardo das Neves,(97) 98758-2012,2024-04-24
Dr. Bernardo das Neves,(97) 98758-2012,2024-05-01
Dr. Bernardo das Neves,(97) 98758-2012,2024-05-08
Dr. Bernardo das Neves,(97) 98758-2012,2024-05-15
Dr. Bernardo das Neves,(97) 98758-2012,2024-05-22
Dr. Bernardo das Neves,(97) 98758-2012,2024-05-29
Dr. Bernardo das Neves,(97) 98758-2012,2024-06-05
Dr. Bernardo das Neves,(97) 98758-2012,2024-06-12
Dr. Bernardo das Neves,(97) 98758-2012,2024-06-19
Dr. Bernardo das Neves,(97) 98758-2012,2024-06-26
Dr. Bernardo das Neves,(97) 98758-2012,2024-07-03
Dr. Bernardo das Neves,(97) 98758-2012,2024-07-10
Dr. Bernardo das Neves,(97) 98758-2012,2024-07-17
Dr. Bernardo das Neves,(97) 98758-2012,2024-07-24
Dr. Bernardo das Neves,(97) 98758-2012,2024-07-31
Dr. Bernardo das Neves,(97) 98758-2012,2024-08-07
Dr. Bernardo das Neves,(97) 98758-2012,2024-08-14
Dr. Bernardo das Neves,(97) 98758-2012,2024-08-21
Dr. Bernardo das Neves,(97) 98758-2012,2024-08-28
Dr. Bernardo das Neves,(97) 98758-2012,2024-09-04
Dr. Bernardo das Neves,(97) 98758-2012,2024-09-11
Dr. Bernardo das Neves,(97) 98758-2012,2024-09-18
Dr. Bernardo das Neves,(97) 98758-2012,2024-09-25
Dr. Bernardo das Neves,(97) 98758-2012,2024-10-02
Dr. Bernardo das Neves,(97) 98758-2012,2024-10-09
Dr. Bernardo das Neves,(97) 98758-2012,2024-10-16
Dr. Bernardo das Neves,(97) 98758-2012,2024-10-23
Dr. Bernardo das Neves,(97) 98758-2012,2024-10-30
Dr. Bernardo das Neves,(97) 98758-2012,2024-11-06
Dr. Bernardo das Neves,(97) 98758-2012,2024-11-13
Dr. Bernardo das Neves,(97) 98758-2012,2024-11-20
Dr. Bernardo das Neves,(97) 98758-2012,2024-11-27
Dr. Bernardo das Neves,(97) 98758-2012,2024-12-04
Dr. Bernardo das Neves,(97) 98758-2012,2024-12-11
Dr. Bernardo das Neves,(97) 98758-2012,2024-12-18
Dr. Bernardo das Neves,(97) 98758-2012,2024-12-25
Dr. Caio Peixoto,(44) 93316-5306,2024-01-01
Dr. Caio Peixoto,(44) 93316-5306,2024-01-16
Dr. Caio Peixoto,(44) 93316-5306,2024-01-31
Dr. Caio Peixoto,(44) 93316-5306,2024-02-15
Dr. Caio Peixoto,(44) 93316-5306,2024-03-01
Dr. Caio Peixoto,(44) 93316-5306,2024-03-16
Dr. Caio Peixoto,(44) 93316-5306,2024-03-31
Dr. Caio Peixoto,(44) 93316-5306,2024-04-15
Dr. Caio Peixoto,(44) 93316-5306,2024-04-30
Dr. Caio Peixoto,(44) 93316-5306,2024-05-15
Dr. Caio Peixoto,(44) 93316-5306,2024-05-30
Dr. Caio Peixoto,(44) 93316-5306,2024-06-14
Dr. Caio Peixoto,(44) 93316-5306,2024-06-29
Dr. Caio Peixoto,(44) 93316-5306,2024-07-14
Dr. Caio Peixoto,(44) 93316-5306,2024-07-29
Dr. Caio Peixoto,(44) 93316-5306,2024-08-13
Dr. Caio Peixoto,(44) 93316-5306,2024-08-28
Dr. Caio Peixoto,(44) 93316-5306,2024-09-12
Dr. Caio Peixoto,(44) 93316-5306,2024-09-27
Dr. Caio Peixoto,(44) 93316-5306,2024-10-12
Dr. Caio Peixoto,(44) 93316-5306,2024-10-27
Dr. Caio Peixoto,(44) 93316-5306,2024-11-11
Dr. Caio Peixoto,(44) 93316-5306,2024-11-26
Dr. Caio Peixoto,(44) 93316-5306,2024-12-11
Dr. Caio Peixoto,(44) 93316-5306,2024-12-26
Dr. Cauê Aragão,(39) 92083-5749,2024-01-21
Dr. Cauê Aragão,(39) 92083-5749,2024-04-03
Dr. Cauê Aragão,(39) 92083-5749,2024-06-15
Dr. Cauê Aragão,(39) 92083-5749,2024-08-27
Dr. Cauê Aragão,(39) 92083-5749,2024-11-08
Dr. Danilo Oliveira,(11) 92544-5856,2024-01-03
Dr. Danilo Oliveira,(11) 92544-5856,2024-01-18
Dr. Danilo Oliveira,(11) 92544-5856,2024-02-02
Dr. Danilo Oliveira,(11) 92544-5856,2024-02-17
Dr. Danilo Oliveira,(11) 92544-5856,2024-03-03
Dr. Danilo Oliveira,(11) 92544-5856,2024-03-18
Dr. Danilo Oliveira,(11) 92544-5856,2024-04-02
Dr. Danilo Oliveira,(11) 92544-5856,2024-04-17
Dr. Danilo Oliveira,(11) 92544-5856,2024-05-02
Dr. Danilo Oliveira,(11) 92544-5856,2024-05-17
Dr. Danilo Oliveira,(11) 92544-5856,2024-06-01
Dr. Danilo Oliveira,(11) 92544-5856,2024-06-16
Dr. Danilo Oliveira,(11) 92544-5856,2024-07-01
Dr. Danilo Oliveira,(11) 92544-5856,2024-07-16
Dr. Danilo Oliveira,(11) 92544-5856,2024-07-31
Dr. Danilo Oliveira,(11) 92544-5856,2024-08-15
Dr. Danilo Oliveira,(11) 92544-5856,2024-08-30
Dr. Danilo Oliveira,(11) 92544-5856,2024-09-14
Dr. Danilo Oliveira,(11) 92544-5856,2024-09-29
Dr. Danilo Oliveira,(11) 92544-5856,2024-10-14
Dr. Danilo Oliveira,(11) 92544-5856,2024-10-29
Dr. Danilo Oliveira,(11) 92544-5856,2024-11-13
Dr. Danilo Oliveira,(11) 92544-5856,2024-11-28
Dr. Danilo Oliveira,(11) 92544-5856,2024-12-13
Dr. Danilo Oliveira,(11) 92544-5856,2024-12-28
Dr. Dante Cavalcanti,(89) 92887-1248,2024-01-29
Dr. Dante Cavalcanti,(89) 92887-1248,2024-02-05
Dr. Dante Cavalcanti,(89) 92887-1248,2024-02-12
Dr. Dante Cavalcanti,(89) 92887-1248,2024-02-19
Dr. Dante Cavalcanti,(89) 92887-1248,2024-02-26
Dr. Dante Cavalcanti,(89) 92887-1248,2024-03-04
Dr. Dante Cavalcanti,(89) 92887-1248,2024-03-11
Dr. Dante Cavalcanti,(89) 92887-1248,2024-03-18
Dr. Dante Cavalcanti,(89) 92887-1248,2024-03-25
Dr. Dante Cavalcanti,(89) 92887-1248,2024-04-01
Dr. Dante Cavalcanti,(89) 92887-1248,2024-04-08
Dr. Dante Cavalcanti,(89) 92887-1248,2024-04-15
Dr. Dante Cavalcanti,(89) 92887-1248,2024-04-22
Dr. Dante Cavalcanti,(89) 92887-1248,2024-04-29
Dr. Dante Cavalcanti,(89) 92887-1248,2024-05-06
Dr. Dante Cavalcanti,(89) 92887-1248,2024-05-13
Dr. Dante Cavalcanti,(89) 92887-1248,2024-05-20
Dr. Dante Cavalcanti,(89) 92887-1248,2024-05-27
Dr. Dante Cavalcanti,(89) 92887-1248,2024-06-03
Dr. Dante Cavalcanti,(89) 92887-1248,2024-06-10
Dr. Dante Cavalcanti,(89) 92887-1248,2024-06-17
Dr. Dante Cavalcanti,(89) 92887-1248,2024-06-24
Dr. Dante Cavalcanti,(89) 92887-1248,2024-07-01
Dr. Dante Cavalcanti,(89) 92887-1248,2024-07-08
Dr. Dante Cavalcanti,(89) 92887-1248,2024-07-15
Dr. Dante Cavalcanti,(89) 92887-1248,2024-07-22
Dr. Dante Cavalcanti,(89) 92887-1248,2024-07-29
Dr. Dante Cavalcanti,(89) 92887-1248,2024-08-05
Dr. Dante Cavalcanti,(89) 92887-1248,2024-08-12
Dr. Dante Cavalcanti,(89) 92887-1248,2024-08-19
Dr. Dante Cavalcanti,(89) 92887-1248,2024-08-26
Dr. Dante Cavalcanti,(89) 92887-1248,2024-09-02
Dr. Dante Cavalcanti,(89) 92887-1248,2024-09-09
Dr. Dante Cavalcanti,(89) 92887-1248,2024-09-16
Dr. Dante Cavalcanti,(89) 92887-1248,2024-09-23
Dr. Dante Cavalcanti,(89) 92887-1248,2024-09-30
Dr. Dante Cavalcanti,(89) 92887-1248,2024-10-07
Dr. Dante Cavalcanti,(89) 92887-1248,2024-10-14
Dr. Dante Cavalcanti,(89) 92887-1248,2024-10-21
Dr. Dante Cavalcanti,(89) 92887-1248,2024-10-28
Dr. Dante Cavalcanti,(89) 92887-1248,2024-11-04
Dr. Dante Cavalcanti,(89) 92887-1248,2024-11-11
Dr. Dante Cavalcanti,(89) 92887-1248,2024-11-18
Dr. Dante Cavalcanti,(89) 92887-1248,2024-11-25
Dr. Dante Cavalcanti,(89) 92887-1248,2024-12-02
Dr. Dante Cavalcanti,(89) 92887-1248,2024-12-09
Dr. Dante Cavalcanti,(89) 92887-1248,2024-12-16
Dr. Dante Cavalcanti,(89) 92887-1248,2024-12-23
Dr. Dante Cavalcanti,(89) 92887-1248,2024-12-30
Dr. Davi Freitas,(23) 90166-4072,2024-01-22
Dr. Davi Freitas,(23) 90166-4072,2024-02-06
Dr. Davi Freitas,(23) 90166-4072,2024-02-21
Dr. Davi Freitas,(23) 90166-4072,2024-03-07
Dr. Davi Freitas,(23) 90166-4072,2024-03-22
Dr. Davi Freitas,(23) 90166-4072,2024-04-06
Dr. Davi Freitas,(23) 90166-4072,2024-04-21
Dr. Davi Freitas,(23) 90166-4072,2024-05-06
Dr. Davi Freitas,(23) 90166-4072,2024-05-21
Dr. Davi Freitas,(23) 90166-4072,2024-06-05
Dr. Davi Freitas,(23) 90166-4072,2024-06-20
Dr. Davi Freitas,(23) 90166-4072,2024-07-05
Dr. Davi Freitas,(23) 90166-4072,2024-07-20
Dr. Davi Freitas,(23) 90166-4072,2024-08-04
Dr. Davi Freitas,(23) 90166-4072,2024-08-19
Dr. Davi Freitas,(23) 90166-4072,2024-09-03
Dr. Davi Freitas,(23) 90166-4072,2024-09-18
Dr. Davi Freitas,(23) 90166-4072,2024-10-03
Dr. Davi Freitas,(23) 90166-4072,2024-10-18
Dr. Davi Freitas,(23) 90166-4072,2024-11-02
Dr. Davi Freitas,(23) 90166-4072,2024-11-17
Dr. Davi Freitas,(23) 90166-4072,2024-12-02
Dr. Davi Freitas,(23) 90166-4072,2024-12-17
Dr. Diego Cirino,(61) 97017-7110,2024-01-17
Dr. Diego Cirino,(61) 97017-7110,2024-02-01
Dr. Diego Cirino,(61) 97017-7110,2024-02-16
Dr. Diego Cirino,(61) 97017-7110,2024-03-02
Dr. Diego Cirino,(61) 97017-7110,2024-03-17
Dr. Diego Cirino,(61) 97017-7110,2024-04-01
Dr. Diego Cirino,(61) 97017-7110,2024-04-16
Dr. Diego Cirino,(61) 97017-7110,2024-05-01
Dr. Diego Cirino,(61) 97017-7110,2024-05-16
Dr. Diego Cirino,(61) 97017-7110,2024-05-31
Dr. Diego Cirino,(61) 97017-7110,2024-06-15
Dr. Diego Cirino,(61) 97017-7110,2024-06-30
Dr. Diego Cirino,(61) 97017-7110,2024-07-15
Dr. Diego Cirino,(61) 97017-7110,2024-07-30
Dr. Diego Cirino,(61) 97017-7110,2024-08-14
Dr. Diego Cirino,(61) 97017-7110,2024-08-29
Dr. Diego Cirino,(61) 97017-7110,2024-09-13
Dr. Diego Cirino,(61) 97017-7110,2024-09-28
Dr. Diego Cirino,(61) 97017-7110,2024-10-13
Dr. Diego Cirino,(61) 97017-7110,2024-10-28
Dr. Diego Cirino,(61) 97017-7110,2024-11-12
Dr. Diego Cirino,(61) 97017-7110,2024-11-27
Dr. Diego Cirino,(61) 97017-7110,2024-12-12
Dr. Diego Cirino,(61) 97017-7110,2024-12-27
Dr. Dom Silva,(86) 95397-7062,2024-01-07
Dr. Dom Silva,(86) 95397-7062,2024-03-20
Dr. Dom Silva,(86) 95397-7062,2024-06-01
Dr. Dom Silva,(86) 95397-7062,2024-08-13
Dr. Dom Silva,(86) 95397-7062,2024-10-25
Dr. Fernando Novais,(65) 99650-7367,2024-01-19
Dr. Fernando Novais,(65) 99650-7367,2024-02-03
Dr. Fernando Novais,(65) 99650-7367,2024-02-18
Dr. Fernando Novais,(65) 99650-7367,2024-03-04
Dr. Fernando Novais,(65) 99650-7367,2024-03-19
Dr. Fernando Novais,(65) 99650-7367,2024-04-03
Dr. Fernando Novais,(65) 99650-7367,2024-04-18
Dr. Fernando Novais,(65) 99650-7367,2024-05-03
Dr. Fernando Novais,(65) 99650-7367,2024-05-18
Dr. Fernando Novais,(65) 99650-7367,2024-06-02
Dr. Fernando Novais,(65) 99650-7367,2024-06-17
Dr. Fernando Novais,(65) 99650-7367,2024-07-02
Dr. Fernando Novais,(65) 99650-7367,2024-07-17
Dr. Fernando Novais,(65) 99650-7367,2024-08-01
Dr. Fernando Novais,(65) 99650-7367,2024-08-16
Dr. Fernando Novais,(65) 99650-7367,2024-08-31
Dr. Fernando Novais,(65) 99650-7367,2024-09-15
Dr. Fernando Novais,(65) 99650-7367,2024-09-30
Dr. Fernando Novais,(65) 99650-7367,2024-10-15
Dr. Fernando Novais,(65) 99650-7367,2024-10-30
Dr. Fernando Novais,(65) 99650-7367,2024-11-14
Dr. Fernando Novais,(65) 99650-7367,2024-11-29
Dr. Fernando Novais,(65) 99650-7367,2024-12-14
Dr. Fernando Novais,(65) 99650-7367,2024-12-29
Dr. Gustavo Alves,(31) 93657-1370,2024-01-09
Dr. Gustavo Alves,(31) 93657-1370,2024-02-08
Dr. Gustavo Alves,(31) 93657-1370,2024-03-09
Dr. Gustavo Alves,(31) 93657-1370,2024-04-08
Dr. Gustavo Alves,(31) 93657-1370,2024-05-08
Dr. Gustavo Alves,(31) 93657-1370,2024-06-07
Dr. Gustavo Alves,(31) 93657-1370,2024-07-07
Dr. Gustavo Alves,(31) 93657-1370,2024-08-06
Dr. Gustavo Alves,(31) 93657-1370,2024-09-05
Dr. Gustavo Alves,(31) 93657-1370,2024-10-05
Dr. Gustavo Alves,(31) 93657-1370,2024-11-04
Dr. Gustavo Alves,(31) 93657-1370,2024-12-04
Dr. Joaquim da Rosa,(17) 96590-3087,2024-01-21
Dr. Joaquim da Rosa,(17) 96590-3087,2024-01-28
Dr. Joaquim da Rosa,(17) 96590-3087,2024-02-04
Dr. Joaquim da Rosa,(17) 96590-3087,2024-02-11
Dr. Joaquim da Rosa,(17) 96590-3087,2024-02-18
Dr. Joaquim da Rosa,(17) 96590-3087,2024-02-25
Dr. Joaquim da Rosa,(17) 96590-3087,2024-03-03
Dr. Joaquim da Rosa,(17) 96590-3087,2024-03-10
Dr. Joaquim da Rosa,(17) 96590-3087,2024-03-17
Dr. Joaquim da Rosa,(17) 96590-3087,2024-03-24
Dr. Joaquim da Rosa,(17) 96590-3087,2024-03-31
Dr. Joaquim da Rosa,(17) 96590-3087,2024-04-07
Dr. Joaquim da Rosa,(17) 96590-3087,2024-04-14
Dr. Joaquim da Rosa,(17) 96590-3087,2024-04-21
Dr. Joaquim da Rosa,(17) 96590-3087,2024-04-28
Dr. Joaquim da Rosa,(17) 96590-3087,2024-05-05
Dr. Joaquim da Rosa,(17) 96590-3087,2024-05-12
Dr. Joaquim da Rosa,(17) 96590-3087,2024-05-19
Dr. Joaquim da Rosa,(17) 96590-3087,2024-05-26
Dr. Joaquim da Rosa,(17) 96590-3087,2024-06-02
Dr. Joaquim da Rosa,(17) 96590-3087,2024-06-09
Dr. Joaquim da Rosa,(17) 96590-3087,2024-06-16
Dr. Joaquim da Rosa,(17) 96590-3087,2024-06-23
Dr. Joaquim da Rosa,(17) 96590-3087,2024-06-30
Dr. Joaquim da Rosa,(17) 96590-3087,2024-07-07
Dr. Joaquim da Rosa,(17) 96590-3087,2024-07-14
Dr. Joaquim da Rosa,(17) 96590-3087,2024-07-21
Dr. Joaquim da Rosa,(17) 96590-3087,2024-07-28
Dr. Joaquim da Rosa,(17) 96590-3087,2024-08-04
Dr. Joaquim da Rosa,(17) 96590-3087,2024-08-11
Dr. Joaquim da Rosa,(17) 96590-3087,2024-08-18
Dr. Joaquim da Rosa,(17) 96590-3087,2024-08-25
Dr. Joaquim da Rosa,(17) 96590-3087,2024-09-01
Dr. Joaquim da Rosa,(17) 96590-3087,2024-09-08
Dr. Joaquim da Rosa,(17) 96590-3087,2024-09-15
Dr. Joaquim da Rosa,(17) 96590-3087,2024-09-22
Dr. Joaquim da Rosa,(17) 96590-3087,2024-09-29
Dr. Joaquim da Rosa,(17) 96590-3087,2024-10-06
Dr. Joaquim da Rosa,(17) 96590-3087,2024-10-13
Dr. Joaquim da Rosa,(17) 96590-3087,2024-10-20
Dr. Joaquim da Rosa,(17) 96590-3087,2024-10-27
Dr. Joaquim da Rosa,(17) 96590-3087,2024-11-03
Dr. Joaquim da Rosa,(17) 96590-3087,2024-11-10
Dr. Joaquim da Rosa,(17) 96590-3087,2024-11-17
Dr. Joaquim da Rosa,(17) 96590-3087,2024-11-24
Dr. Joaquim da Rosa,(17) 96590-3087,2024-12-01
Dr. Joaquim da Rosa,(17) 96590-3087,2024-12-08
Dr. Joaquim da Rosa,(17) 96590-3087,2024-12-15
Dr. Joaquim da Rosa,(17) 96590-3087,2024-12-22
Dr. Joaquim da Rosa,(17) 96590-3087,2024-12-29
Dr. João Gabriel Nunes,(94) 98556-7610,2024-01-08
Dr. João Gabriel Nunes,(94) 98556-7610,2024-01-23
Dr. João Gabriel Nunes,(94) 98556-7610,2024-02-07
Dr. João Gabriel Nunes,(94) 98556-7610,2024-02-22
Dr. João Gabriel Nunes,(94) 98556-7610,2024-03-08
Dr. João Gabriel Nunes,(94) 98556-7610,2024-03-23
Dr. João Gabriel Nunes,(94) 98556-7610,2024-04-07
Dr. João Gabriel Nunes,(94) 98556-7610,2024-04-22
Dr. João Gabriel Nunes,(94) 98556-7610,2024-05-07
Dr. João Gabriel Nunes,(94) 98556-7610,2024-05-22
Dr. João Gabriel Nunes,(94) 98556-7610,2024-06-06
Dr. João Gabriel Nunes,(94) 98556-7610,2024-06-21
Dr. João Gabriel Nunes,(94) 98556-7610,2024-07-06
Dr. João Gabriel Nunes,(94) 98556-7610,2024-07-21
Dr. João Gabriel Nunes,(94) 98556-7610,2024-08-05
Dr. João Gabriel Nunes,(94) 98556-7610,2024-08-20
Dr. João Gabriel Nunes,(94) 98556-7610,2024-09-04
Dr. João Gabriel Nunes,(94) 98556-7610,2024-09-19
Dr. João Gabriel Nunes,(94) 98556-7610,2024-10-04
Dr. João Gabriel Nunes,(94) 98556-7610,2024-10-19
Dr. João Gabriel Nunes,(94) 98556-7610,2024-11-03
Dr. João Gabriel Nunes,(94) 98556-7610,2024-11-18
Dr. João Gabriel Nunes,(94) 98556-7610,2024-12-03
Dr. João Gabriel Nunes,(94) 98556-7610,2024-12-18
Dr. Kaique Cirino,(72) 92723-4922,2024-01-08
Dr. Kaique Cirino,(72) 92723-4922,2024-01-23
Dr. Kaique Cirino,(72) 92723-4922,2024-02-07
Dr. Kaique Cirino,(72) 92723-4922,2024-02-22
Dr. Kaique Cirino,(72) 92723-4922,2024-03-08
Dr. Kaique Cirino,(72) 92723-4922,2024-03-23
Dr. Kaique Cirino,(72) 92723-4922,2024-04-07
Dr. Kaique Cirino,(72) 92723-4922,2024-04-22
Dr. Kaique Cirino,(72) 92723-4922,2024-05-07
Dr. Kaique Cirino,(72) 92723-4922,2024-05-22
Dr. Kaique Cirino,(72) 92723-4922,2024-06-06
Dr. Kaique Cirino,(72) 92723-4922,2024-06-21
Dr. Kaique Cirino,(72) 92723-4922,2024-07-06
Dr. Kaique Cirino,(72) 92723-4922,2024-07-21
Dr. Kaique Cirino,(72) 92723-4922,2024-08-05
Dr. Kaique Cirino,(72) 92723-4922,2024-08-20
Dr. Kaique Cirino,(72) 92723-4922,2024-09-04
Dr. Kaique Cirino,(72) 92723-4922,2024-09-19
Dr. Kaique Cirino,(72) 92723-4922,2024-10-04
Dr. Kaique Cirino,(72) 92723-4922,2024-10-19
Dr. Kaique Cirino,(72) 92723-4922,2024-11-03
